state_id,age_range_id,gender_id,Population,Deaths,Probability
41,17,1,167352,7727,0.04617214
41,17,2,210245,6059,0.028818759
41,18,1,121606,9149,0.075234775
41,18,2,176933,8800,0.049736341
42,1,2,656442,4859,0.007402025
42,1,1,685345,6299,0.009190991
42,4,2,3428659,554,0.000161579
42,4,1,3607409,829,0.000229805
42,2,2,2624562,783,0.000298335
42,2,1,2734891,995,0.000363817
42,3,2,3345105,437,0.000130639
42,3,1,3498614,580,0.00016578
42,5,2,3449953,1485,0.000430441
42,5,1,3620618,3734,0.001031316
42,6,2,3583392,2159,0.000602502
42,6,1,3614721,5959,0.001648537
42,7,1,3472968,6184,0.00178061
42,7,2,3514652,2706,0.00076992
42,8,1,3474906,7079,0.002037177
42,8,2,3511361,3622,0.001031509
42,9,1,3581916,9374,0.002617035
42,9,2,3652701,5588,0.001529827
42,10,1,3711953,13977,0.003765403
42,10,2,3837585,8843,0.002304314
42,11,1,3685761,20897,0.005669657
42,11,2,3858591,13127,0.003402019
42,12,1,3537141,29556,0.008355901
42,12,2,3749769,18497,0.004932837
42,13,1,3133792,37255,0.011888153
42,13,2,3371362,23693,0.007027724
42,14,1,2613645,44213,0.016916222
42,14,2,2861214,29280,0.010233418
42,15,1,2073623,50040,0.024131677
42,15,2,2346062,36350,0.015494049
42,16,1,1536414,56317,0.036654834
42,16,2,1879111,45526,0.024227414
42,17,1,1092272,62162,0.056910733
42,17,2,1521938,59230,0.038917485
42,18,1,684558,62018,0.090595684
42,18,2,1145586,74203,0.064772963
43,1,2,3114709,17654,0.005667945
43,1,1,3248940,22147,0.006816685
43,4,2,15065482,2127,0.000141184
43,4,1,15735961,3227,0.000205072
43,2,2,12202417,3470,0.00028437
43,2,1,12744228,4434,0.000347922
43,3,2,14977414,1890,0.00012619
43,3,1,15627419,2514,0.000160871
43,5,2,14730507,5330,0.000361834
43,5,1,15718209,12763,0.000811988
43,6,2,14644335,7043,0.000480937
43,6,1,15584981,21001,0.001347515
43,7,2,14664864,8180,0.000557796
43,7,1,15129301,20499,0.00135492
43,8,2,14585973,10733,0.000735844
43,8,1,14817477,21815,0.001472248
43,9,2,14569558,15276,0.001048488
43,9,1,14580231,27524,0.001887762
43,10,1,14564155,40265,0.002764664
43,10,2,14617536,24117,0.001649868
43,11,1,13884795,58891,0.004241402
43,11,2,14019423,35890,0.00256002
43,12,1,12683717,82518,0.006505822
43,12,2,13041389,50124,0.003843456
43,13,1,10580688,102334,0.009671772
43,13,2,11143582,64372,0.005776599
43,14,1,8274505,117061,0.014147191
43,14,2,8965317,78720,0.008780504
43,15,1,6318353,129950,0.020567069
43,15,2,7104491,95039,0.013377313
43,16,1,4700501,149622,0.031831075
43,16,2,5642929,119761,0.021223198
43,17,1,3416689,171314,0.050140355
43,17,2,4537386,160466,0.035365296
43,18,1,2203748,176373,0.080033198
43,18,2,3371894,200505,0.059463613
44,1,2,408816,1834,0.004486126
44,1,1,431429,2549,0.005908272
44,4,2,1783173,212,0.000118889
44,4,1,1884487,388,0.000205892
44,2,2,1586045,386,0.000243373
44,2,1,1668625,500,0.000299648
44,3,2,1877011,232,0.000123601
44,3,1,1984829,269,0.000135528
44,5,2,1834977,600,0.00032698
44,5,1,1865746,1372,0.000735363
44,6,2,1986078,802,0.000403811
44,6,1,2035197,2245,0.001103087
44,7,2,1718207,995,0.000579092
44,7,1,1785463,2306,0.001291542
44,8,2,1586672,1217,0.000767014
44,8,1,1678425,2456,0.001463277
44,9,2,1410422,1536,0.001089036
44,9,1,1466436,2605,0.001776416
44,10,2,1312013,2008,0.001530473
44,10,1,1349402,3268,0.002421814
44,11,2,1249750,2910,0.002328466
44,11,1,1260517,4433,0.003516811
44,12,1,1157289,5723,0.004945178
44,12,2,1170862,3723,0.003179709
44,13,1,982699,6984,0.007106957
44,13,2,1005674,4727,0.00470033
44,14,1,773111,8188,0.010590976
44,14,2,813483,5710,0.0070192
44,15,1,590771,9277,0.015703208
44,15,2,643034,6841,0.010638629
44,16,1,452718,11353,0.025077421
44,16,2,512111,9354,0.018265571
44,17,1,343293,14365,0.041844722
44,17,2,414893,13143,0.031678047
44,18,1,235349,17056,0.072471096
44,18,2,314998,18398,0.05840672
45,1,2,50586,225,0.004447871
45,1,1,54902,319,0.005810353
45,4,2,334389,41,0.000122612
45,4,1,353817,67,0.000189363
45,2,2,215390,36,0.000167139
45,2,1,227136,42,0.000184911
45,3,2,297298,36,0.000121091
45,3,1,313343,33,0.000105316
45,5,2,386319,122,0.000315801
45,5,1,408801,258,0.000631114
45,6,2,352225,143,0.00040599
45,6,1,376201,413,0.001097817
45,7,2,286177,142,0.000496196
45,7,1,288960,387,0.001339286
45,8,1,305840,377,0.001232671
45,8,2,315373,185,0.000586607
45,9,1,337596,513,0.001519568
45,9,2,348430,298,0.000855265
45,10,1,383619,853,0.00222356
45,10,2,397140,504,0.001269074
45,11,1,410580,1343,0.003270983
45,11,2,426510,881,0.002065602
45,12,1,411795,1954,0.004745079
45,12,2,425530,1252,0.002942213
45,13,1,368977,2513,0.006810723
45,13,2,376487,1629,0.004326843
45,14,1,297306,3277,0.011022314
45,14,2,304043,2152,0.007077946
45,15,1,223246,3913,0.01752775
45,15,2,235611,2735,0.011608117
45,16,1,164443,4828,0.029359717
45,16,2,187413,3642,0.019433017
45,17,1,121279,5702,0.047015559
45,17,2,155363,5220,0.033598733
45,18,1,82597,6407,0.077569403
45,18,2,125714,7058,0.056143309
46,1,2,832961,5408,0.006492501
46,1,1,870056,6784,0.007797199
46,4,2,4266113,546,0.000127985
46,4,1,4459834,750,0.000168168
46,2,2,3297430,755,0.000228966
46,2,1,3439604,976,0.000283754
46,3,2,4146993,465,0.000112129
46,3,1,4314734,576,0.000133496
46,5,2,4395293,1389,0.00031602
46,5,1,4602375,3339,0.000725495
46,6,2,4532149,1960,0.000432466
46,6,1,4852910,5730,0.001180735
46,7,2,4487254,2269,0.000505654
46,7,1,4572074,5592,0.001223077
46,8,1,4585043,5955,0.001298788
46,8,2,4587878,2989,0.000651499
46,9,1,4723889,7896,0.001671504
46,9,2,4798943,4843,0.001009181
46,10,1,4883866,12067,0.002470789
46,10,2,5050656,7891,0.001562371
46,11,1,4843868,18410,0.003800682
46,11,2,5045496,11772,0.00233317
46,12,1,4559272,26611,0.005836677
46,12,2,4797070,16970,0.003537576
46,13,1,3907337,33997,0.008700811
46,13,2,4172105,21952,0.005261613
46,14,1,3115824,40439,0.012978589
46,14,2,3383027,27769,0.008208329
46,15,1,2370594,46972,0.019814443
46,15,2,2669474,34779,0.013028409
46,16,1,1746830,54990,0.031479881
46,16,2,2111860,44726,0.021178487
46,17,1,1261427,63471,0.050316824
46,17,2,1719752,60205,0.035007955
46,18,1,814564,66969,0.082214534
46,18,2,1311874,78221,0.059625391
47,1,2,702802,3220,0.00458166
47,1,1,736267,4062,0.00551702
47,4,2,3634574,387,0.000106477
47,4,1,3824065,656,0.000171545
47,2,2,2787217,549,0.000196971
47,2,1,2918846,745,0.000255238
47,3,2,3520733,359,0.000101967
47,3,1,3692709,475,0.000128632
47,5,2,3670070,1061,0.000289095
47,5,1,3901471,2717,0.000696404
47,6,2,3709484,1437,0.000387385
47,6,1,3984595,4407,0.00110601
47,7,2,3753929,1668,0.000444334
47,7,1,3914098,4269,0.001090673
47,8,2,3769734,2294,0.000608531
47,8,1,3920425,4647,0.001185331
47,9,2,3848821,3272,0.00085013
47,9,1,3948736,5951,0.001507065
47,10,2,4013322,5548,0.001382396
47,10,1,4068156,8924,0.002193623
47,11,1,4053543,13726,0.003386174
47,11,2,4056244,8749,0.002156922
47,12,1,3884230,20222,0.00520618
47,12,2,3944884,12830,0.003252314
47,13,1,3377539,25914,0.00767245
47,13,2,3484284,16820,0.004827391
47,14,1,2684932,30972,0.011535488
47,14,2,2807543,21155,0.007535058
47,15,1,2007925,35042,0.017451847
47,15,2,2153787,25470,0.011825682
47,16,1,1465961,40928,0.027918887
47,16,2,1659106,33022,0.01990349
47,17,1,1089920,49571,0.04548132
47,17,2,1373323,44905,0.032698062
47,18,1,756982,57293,0.07568608
47,18,2,1101584,61099,0.055464676
48,1,2,172898,1154,0.006674455
48,1,1,180204,1505,0.008351646
48,4,2,923468,166,0.000179757
48,4,1,973019,248,0.000254877
48,2,2,684193,222,0.00032447
48,2,1,714839,250,0.000349729
48,3,2,875475,127,0.000145064
48,3,1,923010,191,0.000206932
48,5,2,982072,469,0.000477562
48,5,1,1043449,1025,0.000982319
48,6,2,1014119,691,0.00068138
48,6,1,1049656,1759,0.001675787
48,7,2,916532,815,0.000889222
48,7,1,939862,1858,0.001976886
48,8,2,952335,1136,0.001192858
48,8,1,963770,2301,0.002387499
48,9,1,1006481,3057,0.003037315
48,9,2,1007329,1618,0.001606228
48,10,1,1084597,4422,0.00407709
48,10,2,1092267,2664,0.002438964
48,11,1,1135444,6536,0.005756338
48,11,2,1155123,3898,0.003374532
48,12,1,1157484,9464,0.008176355
48,12,2,1178203,5674,0.004815808
48,13,1,1062946,12381,0.011647817
48,13,2,1092266,7661,0.007013859
48,14,1,907346,14982,0.016511893
48,14,2,948196,10235,0.010794182
48,15,1,721330,17815,0.024697434
48,15,2,789330,13042,0.016522874
48,16,1,558703,20955,0.037506511
48,16,2,668999,17448,0.026080756
48,17,1,415907,24628,0.059215161
48,17,2,564308,23203,0.041117617
48,18,1,268272,24986,0.093136816
48,18,2,430270,29035,0.067480884
49,1,2,573575,3359,0.005856252
49,1,1,599758,4128,0.006882776
49,4,2,3210040,390,0.000121494
49,4,1,3368880,643,0.000190865
49,2,2,2322365,552,0.000237689
49,2,1,2427675,669,0.000275572
49,3,2,3040202,311,0.000102296
49,3,1,3181151,480,0.000150889
49,5,2,3349072,1131,0.000337705
49,5,1,3522766,2626,0.000745437
49,6,2,3228762,1291,0.000399844
49,6,1,3356778,4141,0.001233623
49,7,2,2882303,1475,0.000511744
49,7,1,3016307,3714,0.001231307
49,8,2,3004540,1829,0.000608745
49,8,1,3092342,3893,0.001258916
49,9,2,3152055,2912,0.000923842
49,9,1,3212836,5131,0.001597031
49,10,2,3433864,4705,0.001370177
49,10,1,3468872,7760,0.002237038
49,11,2,3546027,7467,0.002105737
49,11,1,3571311,12064,0.003378031
49,12,2,3409841,10619,0.003114221
49,12,1,3420409,17436,0.005097636
49,13,1,2929358,22819,0.007789761
49,13,2,2949102,14115,0.004786203
49,14,1,2325292,27357,0.011764974
49,14,2,2397063,17946,0.007486662
49,15,1,1773987,32247,0.018177698
49,15,2,1918123,22939,0.011959087
49,16,1,1386321,40626,0.029304901
49,16,2,1609977,31264,0.019418911
49,17,1,1081433,51396,0.047525829
49,17,2,1403570,44104,0.031422729
49,18,1,758868,59910,0.078946536
49,18,2,1164321,62528,0.053703403
50,1,2,59615,342,0.005736811
50,1,1,62782,447,0.007119875
50,4,2,300564,49,0.000163027
50,4,1,320248,86,0.000268542
50,2,2,235809,74,0.000313813
50,2,1,247445,91,0.000367758
50,3,2,293546,50,0.000170331
50,3,1,311053,71,0.000228257
50,5,2,319032,169,0.000529727
50,5,1,346301,375,0.001082873
50,6,2,318914,174,0.000545602
50,6,1,356590,629,0.001763931
50,7,2,290504,213,0.000733208
50,7,1,316046,597,0.001888966
50,8,2,279161,276,0.000988677
50,8,1,300595,577,0.001919526
50,9,2,279137,371,0.001329096
50,9,1,294430,669,0.002272187
50,10,2,304857,614,0.002014059
50,10,1,314948,909,0.002886191
50,11,2,331663,903,0.002722643
50,11,1,339485,1403,0.00413273
50,12,2,334290,1298,0.003882856
50,12,1,346895,2017,0.00581444
50,13,2,294701,1514,0.00513741
50,13,1,309570,2402,0.00775915
50,14,2,235149,1926,0.008190552
50,14,1,246191,2973,0.01207599
50,15,1,181202,3419,0.018868445
50,15,2,181204,2375,0.013106775
50,16,1,133471,3854,0.028875186
50,16,2,143376,3096,0.021593572
50,17,1,97096,4667,0.048065832
50,17,2,114999,3948,0.034330733
50,18,1,65139,5084,0.078048481
50,18,2,87716,5094,0.058073784
